"id1","teilplan","kategorie","unterkategorie","stand","beschriftung","bemerkungen","oeffentlicheauflage_behoerde","oeffentlicheauflage_datum","oeffentlicheauflage_nummer","festsetzung_behoerde","festsetzung_behoerde_gewalt","festsetzung_datum","festsetzung_nummer","genehmigung_behoerde","genehmigung_datum","genehmigung_nummer","rechtsstatus","objectid","geometry"
"1192","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Salzweg_Dachslernstrasse_Hermetschloobruecke_Baendlistrasse_Limmatufer ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1168","LINESTRING (2678097.2 1249526.6,2678108.2 1249530.6,2678121.5 1249538.2,2678131.8 1249552.5,2678143.8 1249562.8,2678135.2 1249571.5,2678127 1249580.2,2678127.2 1249591,2678138.8 1249608.9,2678155.2 1249639,2678173.2 1249671.1)"
"1193","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Salzweg_Dachslernstrasse_Hermetschloobruecke_Baendlistrasse_Limmatufer ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1169","LINESTRING (2678097.2 1249526.6,2678090.5 1249523.5,2678071.8 1249505,2678170.5 1249417.8,2678200.2 1249399.1)"
"1194","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Salzweg  Dachslernstrasse  Hermetschloobrücke  Bändli-strasse - Limmatufer ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1170","LINESTRING (2678200.2 1249399.1,2678172.5 1249365.5)"
"1195","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Salzweg  Dachslernstrasse  Hermetschloobrücke  Bändli-strasse - Limmatufer ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1171","LINESTRING (2678080.5 1249234.1,2678080.5 1249234.1,2678078.5 1249244.9,2678079.2 1249275,2678089.8 1249299.1,2678099 1249308.5,2678115.8 1249318.2,2678137.2 1249332.6,2678147.2 1249337.4,2678172.5 1249365.5)"
"1390","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1273","MULTILINESTRING ((2680839 1244307.1,2680839.8 1244306.6,2680896.2 1244262.5,2681068.8 1244122.6,2681090.8 1244062,2681127.8 1243962.4,2681132.8 1243944.9,2681139.8 1243937.6,2681154.8 1243923.9,2681174.8 1243891.1,2681197.5 1243824.1,2681244.5 1243700.1,2681250.2 1243678.8,2681250.2 1243646,2681263 1243607.5,2681275.8 1243580.5,2681271.5 1243553.4,2681264.5 1243503.5,2681264 1243502.1,2681260.2 1243449.5,2681267.2 1243423.8,2681275.8 1243406.6,2681285.8 1243389.9,2681285.2 1243389.9,2681274.2 1243388.8,2681269 1243388.2,2681265.5 1243387.1,2681260.5 1243385.5,2681259 1243383.9,2681254 1243379,2681254 1243378.9,2681250.8 1243373.9,2681244.8 1243353.4,2681242 1243346.1,2681232.8 1243322.5,2681229 1243311.8,2681226 1243303.2,2681237.2 1243287.4,2681237.5 1243286.9,2681237.2 1243287.4),(2680778.2 1244960.1,2680711 1244857.5,2680699.2 1244834.8,2680696.2 1244820.2,2680695 1244802.6,2680695.5 1244791.9,2680705.8 1244777.5,2680704.5 1244760.4,2680710 1244732.1,2680724.5 1244687.4,2680748.5 1244625.6,2680758.8 1244599.1,2680760.8 1244585.2,2680750 1244550.6,2680750.2 1244540.2,2680762.2 1244515.6,2680786.8 1244470.4,2680802.8 1244436.8,2680803 1244435.6,2680813.2 1244414.2,2680830.8 1244382.8,2680836 1244368.9,2680841.5 1244330.5,2680841.2 1244307.1,2680842 1244306.6),(2677223.5 1249115.4,2677234.8 1249105.4,2677254.2 1249085.4,2677267.5 1249072,2677280.5 1249062.5,2677293 1249056.1,2677310.2 1249049.8,2677326.2 1249044,2677326.5 1249043.9,2677358 1249021.1,2677366 1249016.1,2677378.8 1249012.2,2677409 1249007.8,2677423.8 1249003.5,2677503.8 1248966,2677519 1248956.9,2677552.2 1248932.5,2677576.2 1248917,2677602 1248903,2677642.5 1248884.5,2677664.2 1248875.4,2677688.5 1248866.5,2677719.2 1248857.4,2677735.2 1248853.1,2677715 1248837,2677708 1248828.9,2677693.2 1248799,2677686.8 1248788,2677676 1248777.1,2677654 1248760.9,2677667.8 1248739.2,2677679.8 1248723.8,2677694.5 1248704.9,2677710.8 1248688.4,2677731.2 1248668.6,2677758.8 1248642.6,2677768.8 1248634.9,2677783 1248627.5,2677803 1248616.4,2677827 1248598.1,2677854.5 1248578,2677889.2 1248553.8,2677899 1248543.5,2677906.2 1248538.2,2677916 1248534.4,2677965.2 1248526.8,2677993.5 1248520.1,2678004.8 1248514.5,2678026.2 1248491.6,2678043.5 1248476.8,2678060 1248467.5,2678086.8 1248458.4,2678102.2 1248451.2,2678129 1248432.5,2678133.2 1248428,2678156.8 1248408.4,2678178.2 1248386.5,2678197.8 1248352,2678208.5 1248332.8,2678224 1248312,2678278.8 1248248.1,2678315.2 1248208.8,2678330.5 1248193.2,2678341.2 1248186.5,2678358.5 1248178.8,2678367.2 1248172.8,2678389.2 1248145.1,2678389.5 1248144.9,2678438.5 1248088.1,2678458.5 1248064.9,2678489.8 1248030.8,2678495.8 1248021.8,2678559 1247948.8,2678572.2 1247937.1,2678599 1247906,2678656.5 1247839,2678674 1247815.1,2678691.2 1247788,2678710.2 1247751.4,2678727.5 1247717.4,2678785 1247633.6,2678791 1247625.5,2678799.8 1247613.9,2678810.5 1247601.8,2678844.8 1247573.5,2678846 1247572.5,2678846.2 1247572.2,2678849.2 1247569.8,2678863.8 1247557.8,2678878.2 1247546.5,2678887.8 1247544,2678894.5 1247544.4,2678903.5 1247548.9,2678915.5 1247557.8,2678945 1247526.1,2678968.8 1247500.5,2678969 1247496,2678967.8 1247497.1,2678963.8 1247481.5,2678948.5 1247421.6,2678948 1247408.2,2678947.5 1247400.2,2678948.2 1247380,2678952 1247337.4,2678955.2 1247320.1,2678958.5 1247311.9,2678966.2 1247300.2,2678981.8 1247279.1,2678990.5 1247260.8,2678996 1247245.6,2678996.5 1247243.4,2678998.5 1247233.8,2679000.2 1247223.5,2678999.8 1247182.2,2679072.2 1247135.8,2679101.2 1247121.1))"
"1394","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1277","LINESTRING (2680950.5 1247362,2680918.2 1247123.4,2680947.8 1247101.1,2681044 1246933.9)"
"1409","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1292","LINESTRING (2679219 1247061.8,2679228.5 1247056.9,2679256.2 1247025.6,2679267.2 1247013.2,2679282.8 1246993.5,2679297.5 1246972.1,2679318 1246972.1,2679322.8 1246968.5,2679344.8 1246934,2679353.8 1246922.1,2679370 1246910.9,2679406 1246894.2,2679433.5 1246885.9,2679475.8 1246874,2679486.5 1246859.2,2679492.5 1246852.5,2679501.8 1246846.6,2679557.2 1246818.8,2679568.2 1246817.8,2679577.5 1246819.5,2679585.8 1246825.8,2679587 1246826.5,2679605.2 1246795.1,2679613.8 1246780.9,2679616 1246776.8,2679617 1246774.8,2679631.2 1246749,2679635.5 1246741.4,2679637.5 1246737.6,2679670 1246663.6,2679705.2 1246580,2679711.2 1246572,2679719.5 1246568.1,2679757.8 1246566.8,2679751.5 1246548.8,2679746.2 1246533.6,2679745.2 1246513,2679742 1246462.1,2679736.8 1246375.5,2679736.5 1246338.8,2679742.8 1246327.6,2679765 1246303.4,2679778 1246286.4,2679784 1246277.8,2679802.2 1246249.6,2679809.5 1246241.5,2679823.8 1246228.9,2679835 1246221.4,2679848.5 1246212.4,2679882.2 1246186.6,2679916.5 1246158.8,2679936.8 1246140.4,2679960.8 1246116,2679966.8 1246113.2,2679990 1246112.9,2680013.8 1246117.1,2680099.8 1246111.6,2680105.8 1246107.8,2680121 1246090.5,2680151 1246053.4,2680191 1245999.9,2680163.5 1245977.9,2680179.8 1245961.6,2680211.5 1245934.5,2680253 1245889.5,2680259 1245882.5,2680265 1245875.9,2680298 1245830.1,2680322.2 1245795.8,2680325.8 1245790.8,2680366.2 1245734.2,2680389.2 1245701.9,2680425.2 1245643.5,2680434.8 1245628.4,2680479.8 1245557,2680484 1245549.1,2680483.2 1245548.5,2680498 1245517.8,2680497.2 1245517.2,2680478 1245508.5,2680508.2 1245461.1,2680542.8 1245410.9,2680582.2 1245356.2,2680592.8 1245351,2680630.5 1245338,2680634.8 1245334.2,2680651.2 1245281.5,2680652.2 1245278,2680653 1245274.8,2680672 1245208,2680679 1245180.9,2680686.5 1245152,2680688.2 1245144.6,2680733.2 1245158.5,2680760.2 1245166.1,2680777.5 1245170.9,2680782.2 1245134.5,2680788 1245098.8,2680794.8 1245011.1,2680778.2 1244959.5)"
"1410","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B53","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1293","LINESTRING (2679101.2 1247121.1,2679219 1247061.8)"
"1413","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1296","LINESTRING (2680421.5 1249892.6,2680451.5 1249958.1)"
"1416","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1299","LINESTRING (2680815.2 1248923.8,2680854.5 1249133.8)"
"1421","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1304","LINESTRING (2680697.2 1246802,2680697 1246802,2680616.2 1246764.9,2680548.8 1246725.6,2680476.5 1246669.6,2680454.2 1246653.4,2680404.5 1246614.5,2680369.8 1246585.9,2680369.8 1246585.9)"
"1422","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1305","LINESTRING (2679157 1248501.6,2679377.5 1248419.6,2679430.2 1248395.8,2679509.2 1248350.9,2679671.5 1248256)"
"1349","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1382","LINESTRING (2680961.2 1245223.2,2680982 1245218.8,2681005.5 1245219.2,2681033.8 1245225.8,2681056.5 1245233.1,2681072.2 1245247,2681086.2 1245265.4)"
"1350","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1383","LINESTRING (2681086.2 1245265.4,2681089.8 1245201.9,2681093.2 1245167.1)"
"1367","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1400","LINESTRING (2680013.8 1246117.1,2680033.2 1246149.4,2680045 1246174.4,2680046.2 1246203,2680046.2 1246211.6,2680051.5 1246220.8,2680059.8 1246226.8,2680096.5 1246260.9,2680103.5 1246276.4,2680114 1246289.2,2680139.2 1246302.4,2680154.5 1246311.1,2680161.8 1246323.6)"
"1508","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1434","LINESTRING (2681111.8 1247936.2,2681093.2 1247919.8)"
"1509","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1435","LINESTRING (2680376 1248343.6,2680402.2 1248327.9,2680425.8 1248310.8,2680439.8 1248290.8,2680446.5 1248265.6,2680453 1248248.1,2680469.2 1248227.4,2680479.2 1248207.6,2680488 1248195.6,2680508.5 1248177.9)"
"1510","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1436","LINESTRING (2680382 1247547.4,2680407 1247570.1,2680420.5 1247588.9,2680434.5 1247613,2680449 1247637.6)"
"1512","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1438","LINESTRING (2680147.5 1247839.2,2680052.5 1247962.5)"
"1580","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1448","LINESTRING (2678777.8 1249527.6,2678780.5 1249511.1,2678799.8 1249493.2,2678784.5 1249435.5,2678757 1249439.6,2678747.5 1249402.5,2678780.5 1249380.5,2678784.5 1249368.1,2678775 1249346.1,2678746 1249293.9)"
"1581","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1449","LINESTRING (2678745 1249291.6,2678710.2 1249310,2678658.5 1249336)"
"1604","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1471","LINESTRING (2679317.5 1249717.2,2679446.5 1249857.1)"
"1535","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1516","LINESTRING (2679950.5 1248012.6,2679797.8 1248158.6,2679727 1248217.2,2679666.2 1248259.8)"
"1537","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1518","LINESTRING (2679157 1248501.6,2679066 1248534.6,2679013.2 1248556.9,2678944.8 1248585.1,2678902.2 1248603.4,2678876 1248621.6,2678833.5 1248647.9,2678797 1248674.1,2678768.8 1248688.2,2678726.2 1248700.4,2678690 1248710.5,2678615 1248716.6,2678550.5 1248722.6,2678504 1248726.8,2678471.5 1248730.8,2678417 1248744.9,2678356.2 1248767.1,2678301.8 1248791.4,2678245.2 1248829.8,2678206.8 1248862.1,2678170.2 1248906.6,2678130 1248961.2,2678097.5 1248987.5,2678055 1249023.9,2677984.2 1249068.4,2677952 1249094.6,2677901.5 1249157.2,2677877.2 1249187.6,2677847 1249220,2677814.5 1249246.2,2677760 1249284.6,2677673 1249367.5)"
"1538","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B52","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1519","LINESTRING (2678994.5 1248157.2,2679096 1248025.4)"
"1540","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1521","LINESTRING (2679200.5 1247781.4,2679207.8 1247754.1,2679169 1247712.4,2679177.8 1247675)"
"1541","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1522","LINESTRING (2679560 1247015.4,2679556.5 1247003.2,2679532.5 1246952,2679552 1246900.1,2679565.2 1246880.8)"
"1542","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1523","LINESTRING (2679565.2 1246880.8,2679566.5 1246864.5,2679568.8 1246856.6,2679585.8 1246825.8)"
"1550","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Gutstrasse_SchulhausLetzi_InDerEy ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1531","LINESTRING (2680048.2 1247257.4,2680042.2 1247265.8,2680003.8 1247277.6)"
"1551","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","SportanlageUtogrund_Muehlezelgstrasse_InDerEy ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1532","LINESTRING (2679766 1247807.1,2679795.5 1247787.2)"
"1552","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","SportanlageUtogrund_Muehlezelgstrasse_InDerEy ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1533","LINESTRING (2679681.5 1247860.8,2679766 1247807.1)"
"1554","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1535","LINESTRING (2679836.5 1246880.6,2679838.5 1246909.1,2679842 1246922.2,2679850.8 1246945.1,2679914 1246986.8,2679919.8 1246997.9,2679969.8 1247016.1,2679994 1247037.1,2680013.8 1247052.6,2680062 1247080.4,2680088.2 1247103,2680134.8 1247147.1,2680162.5 1247195.1,2680185.2 1247219.8,2680207.2 1247239.6,2680240 1247276.1,2680250.2 1247290,2680257.8 1247307.4,2680258.2 1247329.9,2680261.8 1247355.9,2680274.8 1247379.2,2680315.8 1247443.6,2680380 1247526.9,2680380 1247527.1)"
"1576","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B26","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1557","LINESTRING (2680350.8 1249417.6,2680314.5 1249433.1,2680233.2 1249463.2,2680180.8 1249485.9,2680071.8 1249532.4,2680041.2 1249545.2,2680015.5 1249556.2,2680011 1249562.1,2680009 1249570.5)"
"1577","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B24","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1558","LINESTRING (2680937.2 1249273.1,2680982.5 1249263.5,2681023.8 1249245.6,2681077.5 1249218.1)"
"1578","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1559","LINESTRING (2679584.5 1249379.6,2679848.5 1249275.5,2679857 1249273.1)"
"1445","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","C3","Flurstrasse_Gleisfeldquerung_Hardeggsteg_Limmat ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1581","LINESTRING (2679570 1248439.4,2679557.5 1248420.5,2679557.5 1248420.4,2679510.8 1248353.6,2679509 1248350.9)"
"1449","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","geplant","B52","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1585","LINESTRING (2678896.5 1248208.9,2678927 1248207.5,2678994.5 1248157.2)"
"1456","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1592","LINESTRING (2680894.8 1247401.5,2680938.5 1247369.8,2680950.5 1247362)"
"1457","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1593","LINESTRING (2678857.5 1249540.1,2678857.5 1249539.9)"
"1459","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1594","LINESTRING (2678857.5 1249539.9,2678836.8 1249540.2,2678810.8 1249537.5,2678789.8 1249533.4,2678778.2 1249530.1)"
"1460","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","Altstetterstrasse - Gleisunterquerung - Max Höggerstrasse - Meierwiesenstrasse - Werdwehr ","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1595","LINESTRING (2679366.8 1249891.5,2679443.5 1249860.6)"
"1752","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1633","LINESTRING (2681043.8 1246933.8,2681007.5 1246899.5,2680891.2 1246864.9,2680794.2 1246835.1,2680696.8 1246801.9,2680695.8 1246801.4)"
"1753","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1634","LINESTRING (2680637.5 1246958.1,2680473.2 1246926.9,2680454.5 1246925.2,2680442 1246935.2,2680423.5 1246956.1,2680413.5 1246976.9,2680403.8 1246998.8,2680398.2 1247015.1,2680266 1246987.8,2680271.5 1247018.4,2680293.8 1247100.4)"
"1754","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1635","LINESTRING (2680005 1246552.1,2680075.8 1246476.2,2680062.8 1246462,2680045.2 1246445.6,2680041 1246441.5,2680042.2 1246436.8,2680121.8 1246345.8,2680130.5 1246353.8,2680161.8 1246323.6,2680164 1246321.2)"
"1756","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1637","LINESTRING (2679258.2 1246708,2679275.2 1246677.8,2679304 1246645.6,2679315.2 1246639.8,2679332.5 1246627.5,2679344.5 1246614,2679357 1246604.4,2679375.2 1246597.5,2679388.2 1246574.6,2679400.5 1246550,2679419.8 1246526.5,2679441.8 1246500.2,2679451.5 1246486.1,2679464.2 1246475.1,2679479 1246474.8,2679494.2 1246478.4,2679502 1246480.2,2679512 1246477.8,2679543.5 1246452,2679565.2 1246424.9,2679582.5 1246396.6,2679604.2 1246372.4,2679629.8 1246348.4,2679639.2 1246335.6,2679645.2 1246322.1,2679646.8 1246307,2679645.2 1246292.6,2679639.8 1246259.8,2679638 1246244.6,2679645 1246231.1,2679658.8 1246220.8,2679675.2 1246206.5,2679713 1246171.2,2679755.5 1246107.9,2679786.2 1246058.6,2679808.5 1246027,2679849.5 1245982.1,2679874 1245956.9,2679936 1245868.5,2679940.2 1245858.9,2679943 1245849.8,2679944.8 1245842.4,2679952 1245838.4,2679961.2 1245838.6,2679968.2 1245844.9,2679975.2 1245853.1,2679983 1245869.5,2679992.5 1245876.9,2680000.5 1245882.2,2679994.8 1245902.9,2679991.8 1245929.1,2679992.8 1245947.8,2679991 1245966,2679982.8 1245982.6,2679976.8 1245995.8,2679969.8 1246006.5,2679962.5 1246020.8,2679963.2 1246033.5,2679971.2 1246046.6,2680006.2 1246104.1,2680013.2 1246117,2680013.8 1246117.1)"
"1760","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1641","LINESTRING (2680035 1245814.9,2680060.8 1245791,2680093.2 1245758.1,2680124 1245711.1,2680150.2 1245671.8,2680169.8 1245621.4,2680192.8 1245566.8,2680203.8 1245549.2,2680211.8 1245540.1,2680267.8 1245506,2680321.8 1245477.9,2680361.2 1245464.8,2680369 1245473.9,2680385.2 1245486.9,2680405 1245503.2,2680424 1245513.5,2680448.2 1245523.1,2680465 1245533.8,2680483.2 1245548.2)"
