elevation,timestamp,ActivityName,ActivityType,rec_id,year,trajID,distance,time_diff,speed,speed_kmh,acceleration,avg_speed_10s,avg_speed_60s,max_speed_10s,avg_acc_10s,avg_acc_60s,max_acc_10s,el_change,d_direct10,d_sinu10,sinuosity,manual_cluster,transformed_values,kmeans4,kmeans5,geometry,c_ward_4,c_single_4,c_compl_4,x,y,c_ward_5,GIS_Group
414.000000000000000,2024-04-06T07:34:30Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,4.209470924431408,1,4.209470924431408,15.154095327953071,2.592806805103567,8.340941599946337,9.645013072507965,15.154095327953071,-0.010763994356737,-0.033811450845789,2.592806805103567,0.100000000000023,17.230402815327363,24.002963398902061,1.393058749476834,3,3,3,1,"c(2681521.33177397, 1248013.03060006)",1,1,1,2681521.331773967482150,1248013.030600062338635,1,running
414.000000000000000,2024-04-06T07:34:31Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,2.015292863523340,1,2.015292863523340,7.255054308684023,-2.194178060908069,8.106385915914135,9.866691255251263,15.154095327953071,-0.065154356675611,0.061577272984250,2.592806805103567,0.100000000000023,20.241093961483781,24.394412227149459,1.205192381082214,3,3,2,3,"c(2681518.86792824, 1248016.44367927)",2,1,1,2681518.867928241845220,1248016.443679273827001,2,running
414.000000000000000,2024-04-06T07:34:32Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.008889485217316,1,3.008889485217316,10.832002146782338,0.993596621693976,9.322738664066536,10.107326393765293,15.154095327953071,0.337875763375667,0.066843094031675,3.325184568884938,0.100000000000023,18.684658984394183,26.066844717786854,1.395093415382022,3,3,3,1,"c(2681517.37600855, 1248015.08884314)",1,1,1,2681517.376008545979857,1248015.088843140983954,1,running
414.000000000000000,2024-04-06T07:34:33Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.339609951705818,1,3.339609951705818,12.022595826140945,0.330720466488502,9.738077468212328,10.286711155784674,15.154095327953071,0.115371890040498,0.049829100560940,3.325184568884938,0.100000000000023,19.888700319931072,27.564171580651365,1.385921208387281,3,3,3,1,"c(2681515.00908938, 1248016.94655937)",1,1,1,2681515.009089381899685,1248016.946559374686331,1,running
414.000000000000000,2024-04-06T07:34:34Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,1.399695694554455,1,1.399695694554455,5.038904500396039,-1.939914257151363,9.635852398801227,10.437684968661785,15.154095327953071,-0.028395852614195,0.041937170243641,3.325184568884938,0.100000000000023,19.866102008963274,27.826218210342571,1.400688378514709,3,3,2,3,"c(2681511.69107988, 1248016.56733965)",2,1,1,2681511.691079884301871,1248016.567339645000175,2,running
414.000000000000000,2024-04-06T07:34:35Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.427873738473172,1,3.427873738473172,12.340345458503421,2.028178043918717,10.605696842906752,10.609852081995980,16.488279714741026,0.269401234473757,0.047824198148388,3.325184568884938,0.100000000000023,16.432202481100475,28.196824984450334,1.715949217208159,3,3,3,1,"c(2681510.32724795, 1248016.88215782)",1,1,1,2681510.327247946057469,1248016.882157817250118,1,running
414.000000000000000,2024-04-06T07:34:36Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,0.766549121946686,1,0.766549121946686,2.759576839008070,-2.661324616526486,11.025727481082679,10.641391775221326,19.774432347888261,0.116675177271091,0.008761025895929,3.325184568884938,0.100000000000023,20.054673844329841,31.674429995340400,1.579403895630837,2,2,2,3,"c(2681508.84967352, 1248019.97522946)",2,1,1,2681508.849673521239311,1248019.975229459814727,2,running
414.000000000000000,2024-04-06T07:34:37Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,4.091733690831624,1,4.091733690831624,14.730241286993849,3.325184568884938,11.997827485410381,10.810469681611185,19.774432347888261,0.270027778979917,0.046966085108294,3.325184568884938,0.100000000000023,22.124694335707076,33.651138942425511,1.520976445225545,3,3,3,1,"c(2681508.46293093, 1248020.63706609)",1,1,1,2681508.462930925190449,1248020.637066086754203,1,running
414.000000000000000,2024-04-06T07:34:38Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.688391990639705,1,3.688391990639705,13.278211166302937,-0.403341700191920,12.744358100362472,10.972604403886818,19.774432347888261,0.207369615264470,0.045037422854343,3.325184568884938,0.100000000000023,23.704557940463086,35.601484243846180,1.501883491489851,3,3,3,1,"c(2681504.38978784, 1248020.24746368)",1,1,1,2681504.389787843450904,1248020.247463683830574,1,running
414.000000000000000,2024-04-06T07:34:39Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,1.878710749019046,1,1.878710749019046,6.763358696468566,-1.809681241620659,12.799028258398225,11.143122286882434,19.774432347888261,0.015186155009932,0.047366078609893,3.325184568884938,0.000000000000000,27.412391564376030,37.708446206106792,1.375598554308960,3,3,2,3,"c(2681504.71689565, 1248023.92132214)",2,1,1,2681504.716895645949990,1248023.921322140842676,2,running
414.100000000000023,2024-04-06T07:34:40Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,4.580077698539173,1,4.580077698539173,16.488279714741026,2.701366949520128,13.792675758014218,11.240175544958378,19.774432347888261,0.276013194337775,0.026959238354429,3.325184568884938,0.100000000000023,27.681636042411540,38.716413299903600,1.398631686385352,3,3,3,1,"c(2681505.29653794, 1248025.70837807)",1,1,1,2681505.296537943184376,1248025.708378067705780,1,running
414.100000000000023,2024-04-06T07:34:41Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,5.492897874413406,1,5.492897874413406,19.774432347888261,0.912820175874232,14.088385166825926,11.372887430357153,19.774432347888261,0.082141502447697,0.036864412610771,3.325184568884938,0.100000000000023,31.448778223984476,42.281294443354753,1.344449509046709,5,5,3,1,"c(2681500.75655628, 1248026.31309142)",1,1,1,2681500.756556281819940,1248026.313091420568526,1,running
414.100000000000023,2024-04-06T07:34:42Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,4.985598432302429,1,4.985598432302429,17.948154356288743,-0.507299442110977,14.921754068011069,11.483421788002744,19.774432347888261,0.231491361440318,0.030703988234886,3.325184568884938,0.100000000000023,32.120396948469889,41.502514850313311,1.292092215326447,3,3,3,1,"c(2681495.30888536, 1248027.0165177)",1,1,1,2681495.308885355480015,1248027.016517704585567,1,running
414.100000000000023,2024-04-06T07:34:43Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,5.289955253126483,1,5.289955253126483,19.043838911255339,0.304356820824054,15.077140730236563,11.453992569806889,19.774432347888261,0.043162961729304,-0.008174782832182,2.701366949520128,0.100000000000023,33.422353970485155,42.380649129527569,1.268033040609688,5,5,3,4,"c(2681490.32652693, 1248026.83680624)",1,1,1,2681490.326526926364750,1248026.836806235834956,1,running
414.100000000000023,2024-04-06T07:34:44Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.506657656815065,1,3.506657656815065,12.623967564534233,-1.783297596311419,15.289125279177204,11.624564350169216,19.774432347888261,0.058884596927956,0.047381050100646,2.701366949520128,0.100000000000023,37.234251316767015,44.838060937355742,1.204215456244843,3,3,3,3,"c(2681486.5743907, 1248030.56576055)",1,1,1,2681486.574390698689967,1248030.565760554280132,1,running
414.199999999999989,2024-04-06T07:34:45Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,4.435840832269984,1,4.435840832269984,15.969026996171944,0.929183175454920,15.965376481010532,11.667571060316531,19.774432347888261,0.187847556064813,0.011946308374254,2.701366949520128,0.199999999999989,37.367350852226529,44.203017104548564,1.182931518997813,3,3,3,1,"c(2681484.7207939, 1248033.54247465)",1,1,1,2681484.720793898217380,1248033.542474652640522,1,running
