elevation,timestamp,ActivityName,ActivityType,rec_id,year,trajID,distance,time_diff,speed,speed_kmh,acceleration,avg_speed_10s,avg_speed_60s,max_speed_10s,avg_acc_10s,avg_acc_60s,max_acc_10s,el_change,d_direct10,d_sinu10,sinuosity,kmeans4,kmeans5,geometry,c_ward_4,c_single_4,c_compl_4,x,y
400,2024-05-20T14:05:42Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.8779316207901797,1,0.8779316207901797,3.160553834844647,-0.18731639894037766,1.8308611445298528,1.246727129244791,4.8107761444252795,-0.036653044543540465,-0.002612015107183508,0.6463461709540974,0,2.03172754125213,5.144343491478651,2.532004605454259,3,2,"c(2680602.80603593, 1249603.08633012)",4,1,1,2680602.806035928,1249603.0863301225
400,2024-05-20T14:05:43Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550032051372992,1,0.07550032051372992,0.2718011538494277,-0.8024313002764498,1.7083125192466062,1.2394297199375817,4.8107761444252795,-0.03404128480090186,-0.0020270581408914847,0.6463461709540974,0,2.6007879572532913,4.529863272978372,1.7417272562898167,3,2,"c(2680603.47791309, 1249603.65143631)",4,1,1,2680603.4779130933,1249603.6514363121
400,2024-05-20T14:05:44Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.11118268214247838,1,0.11118268214247838,0.40025765571292216,0.035682361628748466,1.5188877667681595,1.1221970022488772,4.8107761444252795,-0.052617986799568514,-0.032564643802417956,0.6463461709540974,0,1.9309035320210413,3.3047192472290208,1.7114885298127929,3,2,"c(2680603.55340643, 1249603.65246345)",4,1,1,2680603.5534064267,1249603.6524634492
400,2024-05-20T14:05:45Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550031917072332,1,0.07550031917072332,0.27180114901460395,-0.03568236297175506,1.1062536753878913,1.0984025681704417,3.8348928710300068,-0.11462058093896337,-0.0066095650217876025,0.28696925317138267,0,1.8256007192177741,2.601940797126049,1.4252518470966193,3,2,"c(2680603.55189385, 1249603.76363584)",2,1,1,2680603.551893845,1249603.763635842
400,2024-05-20T14:05:46Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0,1,0,0,-0.07550031917072332,0.8762534553417517,1.0866492446240201,3.8348928710300068,-0.0638889500128166,-0.003264812096228238,0.28696925317138267,0,1.3814485861645918,1.612193093813684,1.1670308326781265,3,2,"c(2680603.62738718, 1249603.76466298)",2,1,1,2680603.627387177,1249603.764662983
400,2024-05-20T14:05:47Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.13439451995630555,1,0.13439451995630555,0.4838202718427,0.13439451995630555,0.5640138906487936,1.0136388258555444,3.160553834844647,-0.08673321241471058,-0.02028067188013211,0.13439451995630555,0,0.5625522419028224,0.8454441561922452,1.502872254730594,3,2,"c(2680603.62738718, 1249603.76466298)",2,1,1,2680603.627387177,1249603.764662983
400,2024-05-20T14:05:48Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550031733042331,1,0.07550031733042331,0.2718011423895239,-0.05889420262588224,0.3014000087670288,0.9433242442730683,0.4838202718427,-0.07294830052271244,-0.019531828217354507,0.13439451995630555,0,0.5833462675053609,0.8454441507188581,1.449300694653178,3,2,"c(2680603.70136793, 1249603.87686252)",2,1,1,2680603.7013679254,1249603.876862519
400,2024-05-20T14:05:49Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.11118268103544865,1,0.11118268103544865,0.4002576517276151,0.03568236370502534,0.3206744718782462,0.9160540883239205,0.4838202718427,0.005354017530893723,-0.007575043319207717,0.13439451995630555,0,0.562552237504243,0.8686559819299406,1.5441339026287118,3,2,"c(2680603.77686126, 1249603.87788966)",4,1,1,2680603.7768612555,1249603.8778896616
400,2024-05-20T14:05:50Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550031645620277,1,0.07550031645620277,0.27180113924232996,-0.03568236457924588,0.2842874122679806,0.9205098436717657,0.4838202718427,-0.010107516558407125,0.0012377098188458742,0.13439451995630555,0,0.6348197647491819,0.7931556627592173,1.2494186646387644,3,2,"c(2680603.77534867, 1249603.98906205)",4,1,1,2680603.77534867,1249603.9890620532
400,2024-05-20T14:05:51Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550031641819219,1,0.07550031641819219,0.27180113910549186,-3.8010580794001214e-11,0.3035618773307829,0.8599001855974102,0.4838202718427,0.005354018073000648,-0.016836016131765386,0.13439451995630555,0,0.6348197647491819,0.9275501807329478,1.461123664130754,3,2,"c(2680603.850842, 1249603.9900892)",4,1,1,2680603.850841999,1249603.9900892
400,2024-05-20T14:05:52Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.11118268316874111,1,0.11118268316874111,0.400257659407468,0.03568236675054892,0.32827107030839675,0.8326300275109414,0.4838202718427,0.006863664716003848,-0.007575043912908006,0.13439451995630555,0,0.6348197595502891,0.8686559726526846,1.3683505586972382,3,2,"c(2680603.92633533, 1249603.99111634)",4,1,1,2680603.9263353283,1249603.991116344
400,2024-05-20T14:05:53Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550031504034288,1,0.07550031504034288,0.2718011341452344,-0.03568236812839823,0.2842874092317877,0.8405615066631318,0.4838202647054296,-0.012217683632391414,0.002203188653386209,0.13439451797373045,0,0.6348197625614322,0.7931556553222612,1.2494186572295103,3,2,"c(2680603.92482274, 1249604.10228874)",4,1,1,2680603.92482274,1249604.1022887377
400,2024-05-20T14:05:54Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.13439451335356087,1,0.13439451335356087,0.48382024807281915,0.05889419831321799,0.30356187295343956,0.8405615066631318,0.4838202647054296,0.005354017700458861,-1.1384122811097797e-18,0.13439451797373045,0,0.5625522257487148,0.8163674863222834,1.4511852392651359,3,2,"c(2680604.00031607, 1249604.10331588)",4,1,1,2680604.0003160676,1249604.103315883
400,2024-05-20T14:05:55Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0,1,0,0,-0.13439451335356087,0.2918840062186794,0.8484929857589693,0.4838202647054296,-0.003243851870766716,0.0022031886377326154,0.13439451797373045,0,0.6348197530574583,0.8163674803230954,1.2859831099950114,3,2,"c(2680604.0742968, 1249604.21551542)",4,1,1,2680604.074296804,1249604.215515419
400,2024-05-20T14:05:56Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.13439451797373045,1,0.13439451797373045,0.4838202647054296,0.13439451797373045,0.3035618724112856,0.8308155459786047,0.4838202647054296,0.003243851720168399,-0.004910399938990144,0.13439451797373045,0,0.63481975359113,0.8520498492829583,1.3421917709128823,3,2,"c(2680604.0742968, 1249604.21551542)",4,1,1,2680604.074296804,1249604.215515419
400,2024-05-20T14:05:57Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550031187604232,1,0.07550031187604232,0.27180112275375234,-0.058894206097688126,0.30356187001045903,0.8118230611945654,0.4838202647054296,-6.66896273052194e-10,-0.005275690217788707,0.13439451797373045,0,0.634819749178535,0.8163674751965504,1.2859831097771304,3,2,"c(2680604.14827754, 1249604.32771496)",4,1,1,2680604.1482775374,1249604.3277149624
400,2024-05-20T14:05:58Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0,1,0,0,-0.07550031187604232,0.2918840022727622,0.8152987864620221,0.4838202647054296,-0.0032438521493602466,9.654792409602164e-4,0.13439451797373045,0,0.6348197498775645,0.8163674696819859,1.2859830996742554,3,2,"c(2680604.22377086, 1249604.32874211)",4,1,1,2680604.223770862,1249604.3287421148
400,2024-05-20T14:05:59Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.1343945120354708,1,0.1343945120354708,0.48382024332769485,0.1343945120354708,0.30356186833371746,0.7568874687832639,0.4838202647054296,0.003243851683598686,-0.01622536602187731,0.13439451797373045,0,0.5625522120583704,0.7931556398883535,1.4099235997778918,3,2,"c(2680604.22377086, 1249604.32874211)",4,1,1,2680604.223770862,1249604.3287421148
400,2024-05-20T14:06:00Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550031045701477,1,0.07550031045701477,0.2718011176452532,-0.05889420157845601,0.2842874010293465,0.7634490697580925,0.4838202647054296,-0.005354018695658582,0.0018226669374524012,0.13439451797373045,0,0.634819745998642,0.86865594758967,1.3683505484272196,3,2,"c(2680604.29775159, 1249604.44094165)",4,1,1,2680604.2977515915,1249604.4409416537
400,2024-05-20T14:06:01Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.11118268537805516,1,0.11118268537805516,0.4002576673609986,0.035682374921040386,0.3282710588795445,0.7299198521958572,0.4838202647054296,0.0122176827361661,-0.009313671545065346,0.13439451797373045,0,0.5625522040550874,0.8686559397137666,1.5441339193983574,3,2,"c(2680604.37324491, 1249604.4419688)",4,1,1,2680604.3732449147,1249604.4419688045
400,2024-05-20T14:06:02Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550030908233318,1,0.07550030908233318,0.27180111269639945,-0.035682376295721976,0.2842873984517782,0.7531479579269481,0.48382024332769485,-0.012217683452157313,0.006452251591969696,0.1343945120354708,0,0.6348197335529392,0.7931556278377243,1.2494186710274675,3,2,"c(2680604.37173232, 1249604.5531412)",4,1,1,2680604.371732318,1249604.5531412002
400,2024-05-20T14:06:03Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.0755003095257784,1,0.0755003095257784,0.27180111429280224,4.43445211106841e-10,0.30356186415692943,0.7974143572341569,0.48382024551041625,0.005354018251430906,0.012296222029780216,0.1343945126417823,0,0.6348197335529392,0.9275501404795066,1.461123672523888,3,2,"c(2680604.44722564, 1249604.55416835)",4,1,1,2680604.4472256396,1249604.5541683526
400,2024-05-20T14:06:04Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.11118268355992843,1,0.11118268355992843,0.4002576608157423,0.03568237403415003,0.32827105487366115,0.8002067712787194,0.48382024551041625,0.0068636640879810315,7.756705679340376e-4,0.1343945126417823,0,0.6348197306661632,0.8686559334118271,1.3683505591426441,3,2,"c(2680604.52271896, 1249604.5551955)",4,1,1,2680604.522718962,1249604.5551955034
400,2024-05-20T14:06:05Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550030770131647,1,0.07550030770131647,0.2718011077247393,-0.03568237585861196,0.28428739638932526,0.7800338498394058,0.48382024551041625,-0.012217682912315526,-0.005603589288698241,0.1343945126417823,0,0.634819731858374,0.7931556229548123,1.2494186666708125,3,2,"c(2680604.52120636, 1249604.6663679)",4,1,1,2680604.5212063617,1249604.6663678973
400,2024-05-20T14:06:06Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.1343945100978271,1,0.1343945100978271,0.4838202363521776,0.058894202396510636,0.30356186305588756,0.7155403815208496,0.48382025097743847,0.005354018518489528,-0.017914852310710022,0.13439451416039958,0,0.5625521884531207,0.8163674517371567,1.4511852739955828,3,2,"c(2680604.59669968, 1249604.66739505)",4,1,1,2680604.596699682,1249604.6673950509
400,2024-05-20T14:06:07Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0,1,0,0,-0.1343945100978271,0.2918839926462852,0.6976734771384974,0.48382025097743847,-0.0032438528915562158,-0.004963028995097881,0.13439451416039958,0,0.634819725829804,0.8163674462257604,1.2859831114394666,3,2,"c(2680604.6706804, 1249604.7795946)",4,1,1,2680604.6706804,1249604.779594595
400,2024-05-20T14:06:08Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.1343945126417823,1,0.1343945126417823,0.48382024551041625,0.1343945126417823,0.3035618585590032,0.6932519885717742,0.48382025097743847,0.0032438516424216773,-0.0012281912685341962,0.13439451416039958,0,0.6348197266941923,0.8520498138489536,1.342191771963328,3,2,"c(2680604.6706804, 1249604.7795946)",4,1,1,2680604.6706804,1249604.779594595
400,2024-05-20T14:06:09Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550030496779135,1,0.07550030496779135,0.2718010978840489,-0.058894207673990936,0.3035618561768369,0.6822611943228596,0.48382025097743847,-6.617128612725139e-10,-0.003052998402476287,0.13439451416039958,0,0.6348197164911894,0.8163674325359621,1.285983108792262,3,2,"c(2680604.74466112, 1249604.89179414)",4,1,1,2680604.744661115,1249604.8917941442
400,2024-05-20T14:06:10Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0,1,0,0,-0.07550030496779135,0.2671747961026785,0.6661280260197465,0.48382025097743847,-0.01010751668726622,-0.004481435639753608,0.13439451416039958,0,0.6348197195023346,0.7408671248346457,1.1670512148164627,3,2,"c(2680604.82015443, 1249604.8928213)",4,1,1,2680604.8201544327,1249604.8928213022
400,2024-05-20T14:06:11Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.13439451416039958,1,0.13439451416039958,0.48382025097743847,0.13439451416039958,0.2864492621582763,0.7055648505727251,0.48382025097743847,0.005354018348777159,0.010954673486938475,0.13439451416039958,0,0.5037476536103107,0.7408671242746838,1.4707108191273166,3,2,"c(2680604.82015443, 1249604.8928213)",4,1,1,2680604.8201544327,1249604.8928213022
400,2024-05-20T14:06:12Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550030357093679,1,0.07550030357093679,0.27180109285537246,-0.058894210589462787,0.26717479366475616,0.6806827361280898,0.48382025097743847,-0.0053540190259778134,-0.006911698456843124,0.13439451416039958,0,0.6348197156234144,0.816367425086755,1.2859830988157868,3,2,"c(2680604.89413514, 1249605.00502086)",4,1,1,2680604.894135143,1249605.0050208562
400,2024-05-20T14:06:13Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.11118267714897163,1,0.11118267714897163,0.4002576377362979,0.035682373578034846,0.3035618526520135,0.6333261337052477,0.48382025097743847,0.010107516385349258,-0.013154611784122817,0.13439451416039958,0,0.5625521705047947,0.7931555926838145,1.4099236200121539,3,2,"c(2680604.96962846, 1249605.00604801)",4,1,1,2680604.9696284593,1249605.0060480142
400,2024-05-20T14:06:14Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550030224693692,1,0.07550030224693692,0.2718010880889729,-0.035682374902034714,0.2842873828946906,0.682114248081493,0.48382025097743847,-0.005354019377034144,0.013552253993401488,0.13439451416039958,0,0.5833462160549755,0.7931555872104299,1.359665264607942,3,2,"c(2680604.96811585, 1249605.1172204)",4,1,1,2680604.9681158513,1249605.1172204015
400,2024-05-20T14:06:15Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0,1,0,0,-0.07550030224693692,0.28428738092510014,0.6971606655769474,0.48382025097743847,-5.471084507142197e-10,0.004179560415403995,0.13439451416039958,0,0.6348197088027658,0.8686558861600282,1.3683505318356675,3,2,"c(2680605.04360917, 1249605.11824756)",4,1,1,2680605.043609166,1249605.1182475649
400,2024-05-20T14:06:16Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.13439450953786522,1,0.13439450953786522,0.4838202343363148,0.13439450953786522,0.32067444205610207,0.7037715075983119,0.48382025097743847,0.01010751698083387,0.0018363450059345693,0.13439451416039958,0,0.5625521600043452,0.8454440587888012,1.5028723003788147,3,2,"c(2680605.04360917, 1249605.11824756)",4,1,1,2680605.043609166,1249605.1182475649
400,2024-05-20T14:06:17Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550030081207115,1,0.07550030081207115,0.27180108292345617,-0.05889420872579407,0.3013999711601038,0.7592075504054111,0.4838202343363148,-0.005354019693332848,0.015398900779749786,0.13439450953786522,0,0.5833462136484789,0.8454440527516027,1.449300660518322,3,2,"c(2680605.11758987, 1249605.23044712)",4,1,1,2680605.1175898695,1249605.230447118
400,2024-05-20T14:06:18Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.11118268023884184,1,0.11118268023884184,0.4002576488598306,0.03568237942677069,0.3206744380172165,0.760187581244734,0.4838202343363148,0.005354018571420185,2.722307887007763e-4,0.13439450953786522,0,0.5625521560781093,0.8686558834591899,1.5441339510901788,3,2,"c(2680605.19308318, 1249605.23147428)",4,1,1,2680605.193083183,1249605.2314742785
400,2024-05-20T14:06:19Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.0755002994944067,1,0.0755002994944067,0.27180107817986415,-0.03568238074443514,0.2842873800411894,0.7557318248121188,0.4838202343363148,-0.010107516104451967,-0.001237710120170874,0.13439450953786522,0,0.6348196933078278,0.7931555812122529,1.249418676788981,3,2,"c(2680605.19157057, 1249605.34264667)",4,1,1,2680605.19157057,1249605.342646669
400,2024-05-20T14:06:20Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.0755002989495984,1,0.0755002989495984,0.2718010762185542,-5.448083095771494e-10,0.3035618470191085,0.749170223964125,0.4838202343363148,0.005354018604977517,-0.0018226669022204697,0.13439450953786522,0,0.6348196933078278,0.9275500881139426,1.4611236826645957,3,2,"c(2680605.26706388, 1249605.34367384)",4,1,1,2680605.267063882,1249605.3436738353
400,2024-05-20T14:06:21Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.11118268678917256,1,0.11118268678917256,0.40025767244102123,0.03568238783957417,0.32827103443211275,0.7447144675831032,0.4838202343363148,0.0068636631702789636,-0.0012377101058393897,0.13439450953786522,0,0.6348196877724406,0.868655873449146,1.3683505571436012,3,2,"c(2680605.34255719, 1249605.344701)",4,1,1,2680605.3425571937,1249605.3447009958
400,2024-05-20T14:06:22Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550029753373824,1,0.07550029753373824,0.2718010711214577,-0.03568238925543432,0.284287376765175,0.7402587112043247,0.48382022828361176,-0.012217682685260474,-0.0012377101052162653,0.1343945069016896,0,0.6348196894636187,0.7931555726370748,1.2494186708468977,3,2,"c(2680605.34104458, 1249605.45587339)",4,1,1,2680605.3410445787,1249605.4558733928
400,2024-05-20T14:06:23Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.13439450785655882,1,0.13439450785655882,0.48382022828361176,0.05889421032282058,0.30356184400992386,0.7336971102304318,0.48382022828361176,0.0053540186790969006,-0.0018226669371924772,0.1343945069016896,0,0.562552143850255,0.81636739868037,1.4511852947407446,3,2,"c(2680605.41653789, 1249605.45690055)",4,1,1,2680605.416537889,1249605.456900552
400,2024-05-20T14:06:24Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0,1,0,0,-0.13439450785655882,0.29188397211846245,0.729241353932969,0.48382022828361176,-0.0032438533031837304,-0.001237710082628572,0.1343945069016896,0,0.6348196826082634,0.8163673930897841,1.2859831152928363,3,2,"c(2680605.49051858, 1249605.56910011)",4,1,1,2680605.490518581,1249605.5691001103
400,2024-05-20T14:06:25Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.1343945069016896,1,0.1343945069016896,0.4838202248460826,0.1343945069016896,0.30356184314434276,0.7213098744563653,0.48382022828361176,0.0032438530627445254,-0.0022031887435009978,0.1343945069016896,0,0.6348196829707956,0.8520497773247822,1.3421918068724723,3,2,"c(2680605.49051858, 1249605.56910011)",4,1,1,2680605.490518581,1249605.5691001103
400,2024-05-20T14:06:26Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.0755002948730686,1,0.0755002948730686,0.27180106154304695,-0.05889421202862101,0.3035618408959009,0.7213098744563653,0.48382022828361176,-6.245671757554305e-10,0,0.1343945069016896,0,0.6348196740964391,0.8163673826149691,1.2859831160351687,3,2,"c(2680605.56449927, 1249605.68129967)",4,1,1,2680605.5644992706,1249605.6812996694
400,2024-05-20T14:06:27Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0,1,0,0,-0.0755002948730686,0.6198307257181074,0.713378394707096,3.879215405485292,0.08785246800616844,-0.002203188819241483,1.002059542777666,0,0.6348196771075866,1.8184269199382563,2.864477875392128,3,2,"c(2680605.63999258, 1249605.68232684)",4,1,1,2680605.639992578,1249605.6823268384
400,2024-05-20T14:06:28Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.13439450628213706,1,0.13439450628213706,0.4838202226156934,0.13439450628213706,0.8405988426834053,0.7089226385963787,3.879215405485292,0.06132447693480499,-0.001237710030754792,1.002059542777666,0,0.6141501938574244,2.434101955898291,3.9633659327043542,3,2,"c(2680605.63999258, 1249605.68232684)",4,1,1,2680605.639992578,1249605.6823268384
400,2024-05-20T14:06:29Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.0755002939038208,1,0.0755002939038208,0.27180105805375493,-0.058894212378316255,0.8734697017633448,0.7089226385963787,3.879215405485292,0.00913079418887207,0,1.002059542777666,0,1.3297801733760803,2.6689351998324424,2.0070499269488136,3,2,"c(2680605.71397326, 1249605.7945264)",4,1,1,2680605.713973263,1249605.7945263998
400,2024-05-20T14:06:30Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.11118268318459648,1,0.11118268318459648,0.40025765946454733,0.035682389280775675,0.9098567602846354,0.700991159197564,3.879215405485292,0.010107516255914053,-0.002203188721892964,1.002059542777666,0,1.6242036164519238,2.6457233717458073,1.6289357719356614,3,2,"c(2680605.78946657, 1249605.79555357)",4,1,1,2680605.789466569,1249605.795553566
400,2024-05-20T14:06:31Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550029207935946,1,0.07550029207935946,0.27180105148569406,-0.03568239110523702,0.9152914868316668,0.6965354031705927,3.879215405485292,0.0015096462630643111,-0.0012377100074920456,1.002059542777666,0,1.749026975625738,2.7212236926681355,1.5558500415321388,3,2,"c(2680605.78795395, 1249605.90672596)",4,1,1,2680605.7879539453,1249605.9067259592
400,2024-05-20T14:06:32Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.0775598348570254,1,1.0775598348570254,3.879215405485292,1.002059542777666,0.9674368147316996,0.6899738020663141,3.879215405485292,0.014484813305564661,-0.0018226669734107404,1.002059542777666,0,1.627474757145939,2.956056933902415,1.8163457964081589,3,2,"c(2680605.86344725, 1249605.90775313)",2,1,1,2680605.86344725,1249605.907753128
400,2024-05-20T14:06:33Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.7500695438165932,1,0.7500695438165932,2.7002503577397357,-0.32749029104043226,1.0901754709076203,0.6855180461204714,3.879215405485292,0.03409407115997798,-0.0012377099849562817,1.002059542777666,0,1.56157836348161,3.196697210380036,2.047093687474546,3,2,"c(2680604.88808472, 1249605.44971042)",4,1,1,2680604.888084716,1249605.4497104166
400,2024-05-20T14:06:34Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.23483324393415156,1,0.23483324393415156,0.8453996781629456,-0.5152362998824416,1.211054676106806,0.6810622901484583,3.879215405485292,0.03357755699977379,-0.0012377099922258753,1.002059542777666,0,1.2499099978106643,3.624944549755864,2.9001644567251224,3,2,"c(2680604.29018861, 1249604.99680361)",4,1,1,2680604.290188614,1249604.9968036145
400,2024-05-20T14:06:35Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.11118267881505454,1,0.11118267881505454,0.40025764373419637,-0.12365056511909701,1.5342230233687726,0.6745006891514789,3.879215405485292,0.08976898535054625,-0.001822666943605384,1.002059542777666,0,1.5018627606860213,4.576720999331097,3.0473629942329357,3,2,"c(2680604.21772049, 1249604.77343168)",4,1,1,2680604.217720486,1249604.773431676
400,2024-05-20T14:06:36Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.151000615795397,1,0.151000615795397,0.5436022168634292,0.03981793698034246,1.9712404959033334,0.6700449332871389,5.207449857344718,0.12139374237071138,-0.0012377099623166635,1.002059542777666,0,0.6141501488022012,5.94773455651416,9.684495832353436,3,2,"c(2680604.21923308, 1249604.66225929)",4,1,1,2680604.21923308,1249604.6622592867
400,2024-05-20T14:06:37Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.23483324123427984,1,0.23483324123427984,0.8453996684434074,0.08383262543888284,2.157175299396203,0.662113454002677,5.207449857344718,0.051648556525797036,-0.002203188690128313,1.002059542777666,0,0.9128001312911238,5.513809135520261,6.0405437581622285,3,2,"c(2680604.37021972, 1249604.66431359)",4,1,1,2680604.370219721,1249604.6643135885
400,2024-05-20T14:06:38Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.3750347827597577,1,0.3750347827597577,1.3501252179351277,0.14020154152547787,1.8292285431749287,0.662113454002677,5.207449857344718,-0.09109632117257614,0,0.5592114994801808,0,0.9128001822973747,4.839239893662356,5.301532567053996,3,2,"c(2680604.44268784, 1249604.88768553)",4,1,1,2680604.442687845,1249604.8876855255
400,2024-05-20T14:06:39Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.5037476332796488,1,0.5037476332796488,1.8134914798067356,0.12871285051989106,1.8790127043622613,0.65418197456808,5.207449857344718,0.013828933663147953,-0.0022031887318324965,0.8266875121525328,0,0.9654516636990778,5.506594463839424,5.703645941984496,3,2,"c(2680604.74163591, 1249605.11413893)",4,1,1,2680604.7416359074,1249605.1141389294
400.1,2024-05-20T14:06:40Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.0629591327598296,1,1.0629591327598296,3.8266528779353863,0.5592114994801808,1.9219844720688697,0.6497262188650628,5.207449857344718,0.011936602140724588,-0.0012377099175047762,0.8266875121525328,0.10000000000002274,1.5330030277006288,5.761547652506492,3.758340687133744,3,2,"c(2680604.35963154, 1249605.44252033)",2,1,1,2680604.359631543,1249605.442520329
400.1,2024-05-20T14:06:41Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.4465138492624217,1,1.4465138492624217,5.207449857344718,0.3835547165025921,1.9469667328492006,0.6497262188650628,5.207449857344718,0.006939516883425225,0,0.8266875121525328,0.10000000000002274,1.9744911362871667,5.798064401243827,2.936485403599485,3,2,"c(2680605.2579882, 1249606.01070818)",2,1,1,2680605.257988199,1249606.0107081821
400.1,2024-05-20T14:06:42Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.6436344138631268,1,0.6436344138631268,2.3170838899072566,-0.8028794353992948,2.2049664050646207,0.6417947393408425,5.207449857344718,0.07166657561539454,-0.002203188756727862,0.8266875121525328,0.10000000000002274,1.8513384233704764,6.502564107574284,3.512358424310107,3,2,"c(2680603.98367758, 1249605.32621219)",4,1,1,2680603.98367758,1249605.3262121908
400.1,2024-05-20T14:06:43Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.07550030195868787,1,0.07550030195868787,0.27180108705127637,-0.568134111904439,2.177530267300801,0.6373389837202627,5.207449857344718,-0.007621149378838815,-0.0012377098946055212,0.8266875121525328,0.10000000000002274,1.9005607023325812,6.278529922881579,3.303514544510924,3,2,"c(2680603.38275624, 1249605.09565026)",4,1,1,2680603.38275624,1249605.095650264
400.1,2024-05-20T14:06:44Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.9021878141112206,1,0.9021878141112206,3.2478761308003943,0.8266875121525328,2.0547916111248803,0.6307773831016348,5.207449857344718,-0.03409407115997798,-0.0018226668385077317,0.8266875121525328,0.10000000000002274,1.6647235228965487,5.77478228960193,3.4689137326263357,3,2,"c(2680603.30726293, 1249605.09462312)",2,1,1,2680603.3072629254,1249605.094623122
